N_tume,I_meses,Esp,Parc_m2,N_arv,DAP_cm,H_m,Cod
2,111,E_citriodora,432,59,14.80140971,,
2,111,E_citriodora,432,60,,,1
2,111,E_citriodora,432,61,,,1
2,111,E_citriodora,432,62,12.73239545,,
2,111,E_citriodora,432,63,,,1
2,111,E_citriodora,432,64,,,1
2,111,E_citriodora,432,65,19.73521294,,
2,111,E_citriodora,432,66,,,1
2,111,E_citriodora,432,67,24.19155135,19.5,
2,111,E_citriodora,432,68,,,1
2,111,E_citriodora,432,69,,,1
2,111,E_citriodora,432,70,23.87324146,21.5,2
2,111,E_citriodora,432,71,11.4591559,,
2,111,E_citriodora,432,72,,,1
2,111,E_grandis,432,1,,,1
2,111,E_grandis,432,2,24.82817112,15,
2,111,E_grandis,432,3,,,1
2,111,E_grandis,432,4,14.48309982,16,5
2,111,E_grandis,432,5,18.78028328,15.5,
2,111,E_grandis,432,6,13.20986028,13,
2,111,E_grandis,432,7,12.09577567,14,
2,111,E_grandis,432,8,,,1
2,111,E_grandis,432,9,,,1
2,111,E_grandis,432,10,23.55493158,18.8,
2,111,E_grandis,432,11,,,1
2,111,E_grandis,432,12,,,1
2,111,E_grandis,432,13,,,1
2,111,E_grandis,432,14,,,1
2,111,E_grandis,432,15,,,1
2,111,E_grandis,432,16,16.87042397,17.2,
2,111,E_grandis,432,17,,,1
2,111,E_grandis,432,18,,,1
2,111,E_grandis,432,19,,,1
2,111,E_grandis,432,20,,,1
2,111,E_grandis,432,21,,,1
2,111,E_grandis,432,22,14.96056465,14.5,
2,111,E_grandis,432,23,19.89436789,,
2,111,E_grandis,432,24,,,1
2,111,E_grandis,432,25,23.07746675,,
2,111,E_grandis,432,26,,,1
2,111,E_grandis,432,27,,,1
2,111,E_grandis,432,28,24.50986124,18,
2,111,E_grandis,432,29,,,1
2,111,E_grandis,432,30,,,1
2,111,E_grandis,432,31,18.14366351,,
2,111,E_grandis,432,32,16.2338042,,
2,111,E_grandis,432,33,,,1
2,111,E_grandis,432,34,17.18873385,,
2,111,E_grandis,432,35,,,1
2,111,E_grandis,432,36,,,1
2,111,E_grandis,432,37,16.71126902,,5
2,111,E_grandis,432,38,,,1
2,111,E_grandis,432,39,,,1
2,111,E_grandis,432,40,17.98450857,,
2,111,E_grandis,432,41,16.2338042,,
2,111,E_grandis,432,42,15.91549431,,
2,111,E_grandis,432,43,,,1
2,111,E_grandis,432,44,,,1
2,111,E_grandis,432,45,16.87042397,,
2,111,E_grandis,432,46,22.28169203,,
2,111,E_grandis,432,47,,,1
2,111,E_grandis,432,48,,,1
2,111,E_grandis,432,49,,,1
2,111,E_grandis,432,50,17.3478888,,
2,111,E_grandis,432,51,19.25774811,,
2,111,E_grandis,432,52,,,1
2,111,E_grandis,432,53,,,1
2,111,E_grandis,432,54,,,1
2,111,E_grandis,432,55,16.55211408,,
2,111,E_grandis,432,56,,,1
2,111,E_grandis,432,57,21.16760743,,
2,111,E_grandis,432,58,26.89718538,24,
2,111,E_grandis,432,59,,,1
2,111,E_grandis,432,60,14.00563499,,9
2,111,E_grandis,432,61,,,1
2,111,E_grandis,432,62,17.50704374,,
2,111,E_grandis,432,63,,,1
2,111,E_grandis,432,64,14.64225476,,
2,111,E_grandis,432,65,14.00563499,,5
2,111,E_grandis,432,66,,,1
2,111,E_grandis,432,67,19.09859317,,
2,111,E_grandis,432,68,,,1
2,111,E_grandis,432,69,17.50704374,,
2,111,E_grandis,432,70,,,1
2,111,E_grandis,432,71,18.62112834,,
2,111,E_grandis,432,72,,,1
2,111,E_paniculata,432,1,,,1
2,111,E_paniculata,432,2,14.16478994,19.5,
2,111,E_paniculata,432,3,,,1
2,111,E_paniculata,432,4,17.50704374,20,
2,111,E_paniculata,432,5,,,1
2,111,E_paniculata,432,6,13.68732511,16.5,
2,111,E_paniculata,432,7,18.30281846,18,
2,111,E_paniculata,432,8,,,1
2,111,E_paniculata,432,9,14.00563499,17,
2,111,E_paniculata,432,10,16.55211408,22,
2,111,E_paniculata,432,11,,,1
2,111,E_paniculata,432,12,13.68732511,18,
2,111,E_paniculata,432,13,15.27887454,20,
2,111,E_paniculata,432,14,,,1
2,111,E_paniculata,432,15,14.00563499,,
2,111,E_paniculata,432,16,11.77746579,,
2,111,E_paniculata,432,17,14.96056465,,
2,111,E_paniculata,432,18,15.27887454,,
2,111,E_paniculata,432,19,14.96056465,,
2,111,E_paniculata,432,20,16.2338042,,
2,111,E_paniculata,432,21,,,1
2,111,E_paniculata,432,22,,,1
2,111,E_paniculata,432,23,12.73239545,,
2,111,E_paniculata,432,24,19.41690306,,
2,111,E_paniculata,432,25,,,1
2,111,E_paniculata,432,26,15.59718442,,
2,111,E_paniculata,432,27,,,1
2,111,E_paniculata,432,28,17.18873385,,
2,111,E_paniculata,432,29,,,1
2,111,E_paniculata,432,30,,,1
2,111,E_paniculata,432,31,11.77746579,,
2,111,E_paniculata,432,32,,,1
2,111,E_paniculata,432,33,,,1
2,111,E_paniculata,432,34,,,1
2,111,E_paniculata,432,35,15.59718442,,
2,111,E_paniculata,432,36,,,1
2,111,E_paniculata,432,37,,,1
2,111,E_paniculata,432,38,17.02957891,,
2,111,E_paniculata,432,39,18.14366351,,
2,111,E_paniculata,432,40,9.549296586,,
2,111,E_paniculata,432,41,11.4591559,,
2,111,E_paniculata,432,42,,,1
2,111,E_paniculata,432,43,,,1
2,111,E_paniculata,432,44,,,1
2,111,E_paniculata,432,45,11.93662073,,
2,111,E_paniculata,432,46,,,1
2,111,E_paniculata,432,47,,,1
2,111,E_paniculata,432,48,,,1
2,111,E_paniculata,432,49,16.87042397,,
2,111,E_paniculata,432,50,,,1
2,111,E_paniculata,432,51,14.96056465,,
2,111,E_paniculata,432,52,17.18873385,,
2,111,E_paniculata,432,53,14.32394488,,
2,111,E_paniculata,432,54,,,1
2,111,E_paniculata,432,55,,,1
2,111,E_paniculata,432,56,,,1
2,111,E_paniculata,432,57,,,1
2,111,E_paniculata,432,58,13.36901522,,
2,111,E_paniculata,432,59,19.09859317,,
2,111,E_paniculata,432,60,,,1
2,111,E_paniculata,432,61,,,1
2,111,E_paniculata,432,62,15.59718442,,
2,111,E_paniculata,432,63,,,1
2,111,E_paniculata,432,64,14.00563499,,
2,111,E_paniculata,432,65,,,
2,111,E_paniculata,432,66,,,
2,111,E_paniculata,432,67,,,
2,111,E_paniculata,432,68,,,
2,111,E_paniculata,432,69,,,
2,111,E_paniculata,432,70,,,
2,111,E_paniculata,432,71,,,
2,111,E_paniculata,432,72,,,
2,111,E_pellita,432,1,22.44084698,20,
2,111,E_pellita,432,2,,,1
2,111,E_pellita,432,3,19.25774811,20.3,
2,111,E_pellita,432,4,,,1
2,111,E_pellita,432,5,,,1
2,111,E_pellita,432,6,,,1
2,111,E_pellita,432,7,17.18873385,18,
2,111,E_pellita,432,8,,,1
2,111,E_pellita,432,9,15.75633937,18,
2,111,E_pellita,432,10,,,1
2,111,E_pellita,432,11,17.82535363,20,
2,111,E_pellita,432,12,19.73521294,22,
2,111,E_pellita,432,13,,,1
2,111,E_pellita,432,14,18.14366351,,
2,111,E_pellita,432,15,,,1
2,111,E_pellita,432,16,21.64507226,,
2,111,E_pellita,432,17,,,1
2,111,E_pellita,432,18,17.50704374,,
2,111,E_pellita,432,19,,,1
2,111,E_pellita,432,20,13.36901522,,
2,111,E_pellita,432,21,,,1
2,111,E_pellita,432,22,18.78028328,,
2,111,E_pellita,432,23,,,1
2,111,E_pellita,432,24,19.09859317,,
2,111,E_pellita,432,25,,,1
2,111,E_pellita,432,26,17.18873385,,
2,111,E_pellita,432,27,,,1
2,111,E_pellita,432,28,,,1
2,111,E_pellita,432,29,,,1
2,111,E_pellita,432,30,,,1
2,111,E_pellita,432,31,18.4619734,,
2,111,E_pellita,432,32,13.68732511,,
2,111,E_pellita,432,33,,,1
2,111,E_pellita,432,34,,,1
2,111,E_pellita,432,35,18.78028328,,
2,111,E_pellita,432,36,,,1
2,111,E_pellita,432,37,14.32394488,,
2,111,E_pellita,432,38,,,1
2,111,E_pellita,432,39,17.50704374,,
2,111,E_pellita,432,40,,,1
2,111,E_pellita,432,41,,,1
2,111,E_pellita,432,42,,,1
2,111,E_pellita,432,43,,,1
2,111,E_pellita,432,44,18.4619734,,
2,111,E_pellita,432,45,15.59718442,,
2,111,E_pellita,432,46,,,1
2,111,E_pellita,432,47,,,1
2,111,E_pellita,432,48,17.50704374,,
2,111,E_pellita,432,49,,,1
2,111,E_pellita,432,50,16.55211408,,
2,111,E_pellita,432,51,,,1
2,111,E_pellita,432,52,21.00845249,,
2,111,E_pellita,432,53,,,1
2,111,E_pellita,432,54,,,1
2,111,E_pellita,432,55,,,1
2,111,E_pellita,432,56,17.50704374,,
2,111,E_pellita,432,57,,,1
2,111,E_pellita,432,58,17.18873385,,
2,111,E_pellita,432,59,,,1
2,111,E_pellita,432,60,,,1
2,111,E_pellita,432,61,,,1
2,111,E_pellita,432,62,15.91549431,,
2,111,E_pellita,432,63,,,1
2,111,E_pellita,432,64,16.87042397,,
2,111,E_pellita,432,65,,,
2,111,E_pellita,432,66,,,
2,111,E_pellita,432,67,,,
2,111,E_pellita,432,68,,,
2,111,E_pellita,432,69,,,
2,111,E_pellita,432,70,,,
2,111,E_pellita,432,71,,,
2,111,E_pellita,432,72,,,
2,111,E_propinqua,432,1,17.66619868,20,
2,111,E_propinqua,432,2,,,1
2,111,E_propinqua,432,3,,,1
2,111,E_propinqua,432,4,,,1
2,111,E_propinqua,432,5,,,1
2,111,E_propinqua,432,6,,,1
2,111,E_propinqua,432,7,,,1
2,111,E_propinqua,432,8,16.39295914,21.5,
2,111,E_propinqua,432,9,15.43802948,16,
2,111,E_propinqua,432,10,12.41408556,17,
2,111,E_propinqua,432,11,,,1
2,111,E_propinqua,432,12,,,1
2,111,E_propinqua,432,13,,,1
2,111,E_propinqua,432,14,,,1
2,111,E_propinqua,432,15,,,1
2,111,E_propinqua,432,16,,,1
2,111,E_propinqua,432,17,,,1
2,111,E_propinqua,432,18,,,1
2,111,E_propinqua,432,19,,,1
2,111,E_propinqua,432,20,,,1
2,111,E_propinqua,432,21,,,1
2,111,E_propinqua,432,22,,,1
2,111,E_propinqua,432,23,16.87042397,17,
2,111,E_propinqua,432,24,,,1
2,111,E_propinqua,432,25,12.5732405,15,
2,111,E_propinqua,432,26,,,1
2,111,E_propinqua,432,27,,,1
2,111,E_propinqua,432,28,16.87042397,21.5,
2,111,E_propinqua,432,29,14.64225476,19,
2,111,E_propinqua,432,30,,,1
2,111,E_propinqua,432,31,,,1
2,111,E_propinqua,432,32,20.05352283,,
2,111,E_propinqua,432,33,,,1
2,111,E_propinqua,432,34,15.91549431,,
2,111,E_propinqua,432,35,16.87042397,,
2,111,E_propinqua,432,36,,,1
2,111,E_propinqua,432,37,11.4591559,,
2,111,E_propinqua,432,38,21.96338215,24.5,
2,111,E_propinqua,432,39,,,1
2,111,E_propinqua,432,40,,,1
2,111,E_propinqua,432,41,14.64225476,,
2,111,E_propinqua,432,42,,,1
2,111,E_propinqua,432,43,,,1
2,111,E_propinqua,432,44,14.32394488,,
2,111,E_propinqua,432,45,,,1
2,111,E_propinqua,432,46,12.73239545,,
2,111,E_propinqua,432,47,,,1
2,111,E_propinqua,432,48,16.2338042,,
2,111,E_propinqua,432,49,,,1
2,111,E_propinqua,432,50,12.41408556,,
2,111,E_propinqua,432,51,,,1
2,111,E_propinqua,432,52,,,1
2,111,E_propinqua,432,53,14.64225476,,
2,111,E_propinqua,432,54,22.91831181,22,
2,111,E_propinqua,432,55,,,1
2,111,E_propinqua,432,56,,,1
2,111,E_propinqua,432,57,,,1
2,111,E_propinqua,432,58,20.37183272,24,
2,111,E_propinqua,432,59,,,1
2,111,E_propinqua,432,60,16.07464925,,
2,111,E_propinqua,432,61,16.87042397,,
2,111,E_propinqua,432,62,,,1
2,111,E_propinqua,432,63,15.27887454,,
2,111,E_propinqua,432,64,,,
2,111,E_propinqua,432,65,,,
2,111,E_propinqua,432,66,,,
2,111,E_propinqua,432,67,,,
2,111,E_propinqua,432,68,,,
2,111,E_propinqua,432,69,,,
2,111,E_propinqua,432,70,,,
2,111,E_propinqua,432,71,,,
2,111,E_propinqua,432,72,,,
2,111,E_saligna,432,1,15.27887454,18,
2,111,E_saligna,432,2,,,1
2,111,E_saligna,432,3,,,1
2,111,E_saligna,432,4,,,1
2,111,E_saligna,432,5,,,1
2,111,E_saligna,432,6,,,1
2,111,E_saligna,432,7,,,1
2,111,E_saligna,432,8,,,1
2,111,E_saligna,432,9,,,1
2,111,E_saligna,432,10,21.96338215,17.8,8
2,111,E_saligna,432,11,,,1
2,111,E_saligna,432,12,16.87042397,15.5,9
2,111,E_saligna,432,13,13.52817016,,5
2,111,E_saligna,432,14,,,1
2,111,E_saligna,432,15,,,1
2,111,E_saligna,432,16,21.00845249,18.5,
2,111,E_saligna,432,17,13.52817016,16,
2,111,E_saligna,432,18,16.55211408,16,5
2,111,E_saligna,432,19,,,1
2,111,E_saligna,432,20,,,1
2,111,E_saligna,432,21,15.27887454,16,
2,111,E_saligna,432,22,14.00563499,,5
2,111,E_saligna,432,23,14.00563499,,5
2,111,E_saligna,432,24,7.002817496,,5
2,111,E_saligna,432,25,,,1
2,111,E_saligna,432,26,,,1
2,111,E_saligna,432,27,16.87042397,,
2,111,E_saligna,432,28,,,1
2,111,E_saligna,432,29,,,1
2,111,E_saligna,432,30,,,1
2,111,E_saligna,432,31,,,1
2,111,E_saligna,432,32,,,1
2,111,E_saligna,432,33,,,1
2,111,E_saligna,432,34,,,1
2,111,E_saligna,432,35,17.02957891,,5
2,111,E_saligna,432,36,23.23662169,19.5,
2,111,E_saligna,432,37,17.02957891,,
2,111,E_saligna,432,38,,,1
2,111,E_saligna,432,39,,,1
2,111,E_saligna,432,40,,,1
2,111,E_saligna,432,41,25.14648101,16.5,
2,111,E_saligna,432,42,,,1
2,111,E_saligna,432,43,,,1
2,111,E_saligna,432,44,,,1
2,111,E_saligna,432,45,17.82535363,,
2,111,E_saligna,432,46,,,1
2,111,E_saligna,432,47,13.05070533,,8
2,111,E_saligna,432,48,15.27887454,,5
2,111,E_saligna,432,49,,,1
2,111,E_saligna,432,50,10.82253613,,5
2,111,E_saligna,432,51,,,1
2,111,E_saligna,432,52,,,1
2,111,E_saligna,432,53,,,1
2,111,E_saligna,432,54,,,1
2,111,E_saligna,432,55,,,1
2,111,E_saligna,432,56,15.27887454,,
2,111,E_saligna,432,57,,,1
2,111,E_saligna,432,58,14.32394488,,
2,111,E_saligna,432,59,,,1
2,111,E_saligna,432,60,14.32394488,,5
2,111,E_saligna,432,61,,,1
2,111,E_saligna,432,62,,,1
2,111,E_saligna,432,63,21.00845249,,
2,111,E_saligna,432,64,10.50422624,,
2,111,E_saligna,432,65,,,1
2,111,E_saligna,432,66,16.87042397,,
2,111,E_saligna,432,67,,,1
2,111,E_saligna,432,68,22.28169203,16,5
2,111,E_saligna,432,69,,,1
2,111,E_saligna,432,70,22.28169203,18,
2,111,E_saligna,432,71,,,1
2,111,E_saligna,432,72,16.39295914,,
2,111,E_tereticornis,432,1,,,1
2,111,E_tereticornis,432,2,11.61831085,15.5,
2,111,E_tereticornis,432,3,,,1
2,111,E_tereticornis,432,4,15.11971959,18,
2,111,E_tereticornis,432,5,14.16478994,19,
2,111,E_tereticornis,432,6,,,1
2,111,E_tereticornis,432,7,14.32394488,21.5,
2,111,E_tereticornis,432,8,17.18873385,18.5,
2,111,E_tereticornis,432,9,,,1
2,111,E_tereticornis,432,10,15.91549431,22,
2,111,E_tereticornis,432,11,,,1
2,111,E_tereticornis,432,12,,,1
2,111,E_tereticornis,432,13,15.11971959,12.5,
2,111,E_tereticornis,432,14,,,1
2,111,E_tereticornis,432,15,,,1
2,111,E_tereticornis,432,16,14.80140971,21,
2,111,E_tereticornis,432,17,14.00563499,,
2,111,E_tereticornis,432,18,14.00563499,,
2,111,E_tereticornis,432,19,15.75633937,,
2,111,E_tereticornis,432,20,18.62112834,20,2
2,111,E_tereticornis,432,21,13.68732511,,
2,111,E_tereticornis,432,22,13.36901522,,5
2,111,E_tereticornis,432,23,,,1
2,111,E_tereticornis,432,24,,,1
2,111,E_tereticornis,432,25,,,1
2,111,E_tereticornis,432,26,12.09577567,,
2,111,E_tereticornis,432,27,,,1
2,111,E_tereticornis,432,28,,,1
2,111,E_tereticornis,432,29,14.8332407,,
2,111,E_tereticornis,432,30,,,1
2,111,E_tereticornis,432,31,16.55211408,,
2,111,E_tereticornis,432,32,12.73239545,,
2,111,E_tereticornis,432,33,,,1
2,111,E_tereticornis,432,34,,,1
2,111,E_tereticornis,432,35,,,1
2,111,E_tereticornis,432,36,13.68732511,,
2,111,E_tereticornis,432,37,,,1
2,111,E_tereticornis,432,38,,,1
2,111,E_tereticornis,432,39,,,1
2,111,E_tereticornis,432,40,21.00845249,23.8,2
2,111,E_tereticornis,432,41,,,1
2,111,E_tereticornis,432,42,12.41408556,,
2,111,E_tereticornis,432,43,19.09859317,21.5,2
2,111,E_tereticornis,432,44,,,1
2,111,E_tereticornis,432,45,,,1
2,111,E_tereticornis,432,46,16.39295914,,
2,111,E_tereticornis,432,47,,,1
2,111,E_tereticornis,432,48,13.68732511,,
2,111,E_tereticornis,432,49,16.2338042,,
2,111,E_tereticornis,432,50,,,1
2,111,E_tereticornis,432,51,,,1
2,111,E_tereticornis,432,52,14.96056465,,
2,111,E_tereticornis,432,53,,,1
2,111,E_tereticornis,432,54,13.68732511,,
2,111,E_tereticornis,432,55,,,1
2,111,E_tereticornis,432,56,15.91549431,,
2,111,E_tereticornis,432,57,,,1
2,111,E_tereticornis,432,58,,,1
2,111,E_tereticornis,432,59,17.82535363,,
2,111,E_tereticornis,432,60,,,1
2,111,E_tereticornis,432,61,,,1
2,111,E_tereticornis,432,62,18.30281846,,
2,111,E_tereticornis,432,63,,,1
2,111,E_tereticornis,432,64,15.27887454,,
2,111,E_tereticornis,432,65,16.87042397,,
2,111,E_tereticornis,432,66,,,1
2,111,E_tereticornis,432,67,16.2338042,,
2,111,E_tereticornis,432,68,,,1
2,111,E_tereticornis,432,69,14.96056465,,
2,111,E_tereticornis,432,70,15.11971959,,
2,111,E_tereticornis,432,71,,,1
2,111,E_tereticornis,432,72,,,1
2,111,E_urophylla_grandis,432,1,,,1
2,111,E_urophylla_grandis,432,2,16.87042397,25,
2,111,E_urophylla_grandis,432,3,,,1
2,111,E_urophylla_grandis,432,4,16.87042397,21,
2,111,E_urophylla_grandis,432,5,,,1
2,111,E_urophylla_grandis,432,6,,,1
2,111,E_urophylla_grandis,432,7,16.71126902,24,
2,111,E_urophylla_grandis,432,8,,,1
2,111,E_urophylla_grandis,432,9,,,1
2,111,E_urophylla_grandis,432,10,,,1
2,111,E_urophylla_grandis,432,11,14.80140971,22.5,
2,111,E_urophylla_grandis,432,12,,,1
2,111,E_urophylla_grandis,432,13,,,1
2,111,E_urophylla_grandis,432,14,,,1
2,111,E_urophylla_grandis,432,15,,,1
2,111,E_urophylla_grandis,432,16,15.43802948,20.2,
2,111,E_urophylla_grandis,432,17,15.59718442,25.3,
2,111,E_urophylla_grandis,432,18,,,1
2,111,E_urophylla_grandis,432,19,16.71126902,25,
2,111,E_urophylla_grandis,432,20,,,1
2,111,E_urophylla_grandis,432,21,17.50704374,22,
2,111,E_urophylla_grandis,432,22,,,1
2,111,E_urophylla_grandis,432,23,15.91549431,24,
2,111,E_urophylla_grandis,432,24,,,1
2,111,E_urophylla_grandis,432,25,16.87042397,,
2,111,E_urophylla_grandis,432,26,,,1
2,111,E_urophylla_grandis,432,27,15.91549431,,
2,111,E_urophylla_grandis,432,28,,,1
2,111,E_urophylla_grandis,432,29,16.55211408,,
2,111,E_urophylla_grandis,432,30,,,1
2,111,E_urophylla_grandis,432,31,14.32394488,,
2,111,E_urophylla_grandis,432,32,,,1
2,111,E_urophylla_grandis,432,33,15.91549431,,
2,111,E_urophylla_grandis,432,34,,,1
2,111,E_urophylla_grandis,432,35,15.91549431,,
2,111,E_urophylla_grandis,432,36,,,1
2,111,E_urophylla_grandis,432,37,17.18873385,,
2,111,E_urophylla_grandis,432,38,,,1
2,111,E_urophylla_grandis,432,39,,,1
2,111,E_urophylla_grandis,432,40,16.71126902,,
2,111,E_urophylla_grandis,432,41,,,1
2,111,E_urophylla_grandis,432,42,,,1
2,111,E_urophylla_grandis,432,43,,,1
2,111,E_urophylla_grandis,432,44,15.27887454,,
2,111,E_urophylla_grandis,432,45,,,1
2,111,E_urophylla_grandis,432,46,,,1
2,111,E_urophylla_grandis,432,47,15.43802948,,
2,111,E_urophylla_grandis,432,48,,,1
2,111,E_urophylla_grandis,432,49,,,1
2,111,E_urophylla_grandis,432,50,15.27887454,,
2,111,E_urophylla_grandis,432,51,,,1
2,111,E_urophylla_grandis,432,52,17.18873385,22,
2,111,E_urophylla_grandis,432,53,,,1
2,111,E_urophylla_grandis,432,54,17.50704374,26,
2,111,E_urophylla_grandis,432,55,13.36901522,,
2,111,E_urophylla_grandis,432,56,,,1
2,111,E_urophylla_grandis,432,57,17.82535363,23,
2,111,E_urophylla_grandis,432,58,,,1
2,111,E_urophylla_grandis,432,59,,,1
2,111,E_urophylla_grandis,432,60,14.32394488,,
2,111,E_urophylla_grandis,432,61,,,1
2,111,E_urophylla_grandis,432,62,16.87042397,,
2,111,E_urophylla_grandis,432,63,,,1
2,111,E_urophylla_grandis,432,64,15.91549431,,
2,111,E_urophylla_grandis,432,65,,,
2,111,E_urophylla_grandis,432,66,,,
2,111,E_urophylla_grandis,432,67,,,
2,111,E_urophylla_grandis,432,68,,,
2,111,E_urophylla_grandis,432,69,,,
2,111,E_urophylla_grandis,432,70,,,
2,111,E_urophylla_grandis,432,71,,,
2,111,E_urophylla_grandis,432,72,,,
2,111,E_urophylla,432,1,,,1
2,111,E_urophylla,432,2,,,1
2,111,E_urophylla,432,3,,,1
2,111,E_urophylla,432,4,16.71126902,20,
2,111,E_urophylla,432,5,,,1
2,111,E_urophylla,432,6,18.30281846,23,
2,111,E_urophylla,432,7,,,1
2,111,E_urophylla,432,8,,,1
2,111,E_urophylla,432,9,13.68732511,18,
2,111,E_urophylla,432,10,,,1
2,111,E_urophylla,432,11,,,1
2,111,E_urophylla,432,12,23.71408652,21,
2,111,E_urophylla,432,13,15.91549431,19,
2,111,E_urophylla,432,14,13.84648005,14.3,
2,111,E_urophylla,432,15,,,1
2,111,E_urophylla,432,16,15.43802948,15,2
2,111,E_urophylla,432,17,,,1
2,111,E_urophylla,432,18,,,1
2,111,E_urophylla,432,19,19.41690306,22,
2,111,E_urophylla,432,20,,,1
2,111,E_urophylla,432,21,,,1
2,111,E_urophylla,432,22,14.96056465,,
2,111,E_urophylla,432,23,19.09859317,,
2,111,E_urophylla,432,24,,,1
2,111,E_urophylla,432,25,,,
2,111,E_urophylla,432,26,,,1
2,111,E_urophylla,432,27,,,1
2,111,E_urophylla,432,28,19.09859317,,
2,111,E_urophylla,432,29,,,1
2,111,E_urophylla,432,30,,,1
2,111,E_urophylla,432,31,17.18873385,,8
2,111,E_urophylla,432,32,,,1
2,111,E_urophylla,432,33,17.18873385,,
2,111,E_urophylla,432,34,,,1
2,111,E_urophylla,432,35,,,1
2,111,E_urophylla,432,36,15.59718442,,
2,111,E_urophylla,432,37,,,1
2,111,E_urophylla,432,38,19.09859317,,
2,111,E_urophylla,432,39,14.96056465,,
2,111,E_urophylla,432,40,,,1
2,111,E_urophylla,432,41,,,1
2,111,E_urophylla,432,42,16.87042397,,
2,111,E_urophylla,432,43,,,1
2,111,E_urophylla,432,44,18.14366351,,
2,111,E_urophylla,432,45,15.27887454,,
2,111,E_urophylla,432,46,,,1
2,111,E_urophylla,432,47,19.09859317,,
2,111,E_urophylla,432,48,,,1
2,111,E_urophylla,432,49,25.14648101,22,
2,111,E_urophylla,432,50,,,1
2,111,E_urophylla,432,51,15.91549431,,
2,111,E_urophylla,432,52,,,1
2,111,E_urophylla,432,53,13.36901522,,
2,111,E_urophylla,432,54,,,1
2,111,E_urophylla,432,55,,,1
2,111,E_urophylla,432,56,13.68732511,,
2,111,E_urophylla,432,57,,,1
2,111,E_urophylla,432,58,16.55211408,,
2,111,E_urophylla,432,59,,,1
2,111,E_urophylla,432,60,16.55211408,,
2,111,E_urophylla,432,61,,,1
2,111,E_urophylla,432,62,19.41690306,21,
2,111,E_urophylla,432,63,,,1
2,111,E_urophylla,432,64,13.05070533,,
2,111,E_urophylla,432,65,,,
2,111,E_urophylla,432,66,,,
2,111,E_urophylla,432,67,,,
2,111,E_urophylla,432,68,,,
2,111,E_urophylla,432,69,,,
2,111,E_urophylla,432,70,,,
2,111,E_urophylla,432,71,,,
2,111,E_urophylla,432,72,,,
2,111,E_amaldulensis,432,1,,,
2,111,E_amaldulensis,432,2,,,
2,111,E_amaldulensis,432,3,,,
2,111,E_amaldulensis,432,4,,,
2,111,E_amaldulensis,432,5,,,
2,111,E_amaldulensis,432,6,,,
2,111,E_amaldulensis,432,7,,,
2,111,E_amaldulensis,432,8,,,
2,111,E_amaldulensis,432,9,,,
2,111,E_amaldulensis,432,10,,,
2,111,E_amaldulensis,432,11,,,
2,111,E_amaldulensis,432,12,,,
2,111,E_amaldulensis,432,13,,,
