N_tume,I_meses,Esp,Parc_m2,N_arv,DAP_cm,H_m,Cod
2,7,E_paniculata,432,15,,1.4,
2,7,E_paniculata,432,16,,1.4,
2,7,E_paniculata,432,17,,1.85,
2,7,E_paniculata,432,18,,1.45,
2,7,E_paniculata,432,19,,1.45,
2,7,E_paniculata,432,20,,1.8,
2,7,E_paniculata,432,21,,2.1,
2,7,E_paniculata,432,22,,1.35,
2,7,E_paniculata,432,23,,1.7,
2,7,E_paniculata,432,24,,1.5,
2,7,E_paniculata,432,25,,1.15,
2,7,E_paniculata,432,26,,1.1,
2,7,E_paniculata,432,27,,1.35,
2,7,E_paniculata,432,28,,1.3,
2,7,E_paniculata,432,29,,1.1,
2,7,E_paniculata,432,30,,1.5,
2,7,E_paniculata,432,31,,1.4,
2,7,E_paniculata,432,32,,1.8,
2,7,E_paniculata,432,33,,1.55,
2,7,E_paniculata,432,34,,1.5,
2,7,E_paniculata,432,35,,1.9,
2,7,E_paniculata,432,36,,1.9,
2,7,E_paniculata,432,37,,1.75,
2,7,E_paniculata,432,38,,1.6,
2,7,E_paniculata,432,39,,1.6,
2,7,E_paniculata,432,40,,1.4,
2,7,E_paniculata,432,41,,1.4,
2,7,E_paniculata,432,42,,1.5,
2,7,E_paniculata,432,43,,1.4,
2,7,E_paniculata,432,44,,1.55,
2,7,E_paniculata,432,45,,1.2,
2,7,E_paniculata,432,46,,1.25,
2,7,E_paniculata,432,47,,1.8,
2,7,E_paniculata,432,48,,1.2,
2,7,E_paniculata,432,49,,1.75,
2,7,E_paniculata,432,50,,1.35,
2,7,E_paniculata,432,51,,1.55,
2,7,E_paniculata,432,52,,1.1,
2,7,E_paniculata,432,53,,1.6,
2,7,E_paniculata,432,54,,1.5,
2,7,E_paniculata,432,55,,0.9,
2,7,E_paniculata,432,56,,1.45,
2,7,E_paniculata,432,57,,0.9,
2,7,E_paniculata,432,58,,1.45,
2,7,E_paniculata,432,59,,1.35,
2,7,E_paniculata,432,60,,1.35,
2,7,E_paniculata,432,61,,1.5,
2,7,E_paniculata,432,62,,1.35,
2,7,E_paniculata,432,63,,1.5,
2,7,E_paniculata,432,64,,1.35,
2,7,E_paniculata,432,65,,1.1,
2,7,E_paniculata,432,66,,1.55,
2,7,E_paniculata,432,67,,1,
2,7,E_paniculata,432,68,,1.45,
2,7,E_paniculata,432,69,,1.5,
2,7,E_paniculata,432,70,,1.15,
2,7,E_paniculata,432,71,,1.25,
2,7,E_paniculata,432,72,,1.3,
2,7,E_pellita,432,1,,2,
2,7,E_pellita,432,2,,1.3,
2,7,E_pellita,432,3,,1.6,
2,7,E_pellita,432,4,,1.2,
2,7,E_pellita,432,5,,1.3,
2,7,E_pellita,432,6,,1.5,
2,7,E_pellita,432,7,,1.3,
2,7,E_pellita,432,8,,1.5,
2,7,E_pellita,432,9,,1.3,
2,7,E_pellita,432,10,,1.4,
2,7,E_pellita,432,11,,1.4,
2,7,E_pellita,432,12,,1.3,
2,7,E_pellita,432,13,,1.55,
2,7,E_pellita,432,14,,1.7,
2,7,E_pellita,432,15,,1.3,
2,7,E_pellita,432,16,,1.1,
2,7,E_pellita,432,17,,1.9,
2,7,E_pellita,432,18,,1.4,
2,7,E_pellita,432,19,,2.3,
2,7,E_pellita,432,20,,1.2,
2,7,E_pellita,432,21,,2,
2,7,E_pellita,432,22,,1.7,
2,7,E_pellita,432,23,,1.3,
2,7,E_pellita,432,24,,1.5,
2,7,E_pellita,432,25,,1.3,
2,7,E_pellita,432,26,,1.4,
2,7,E_pellita,432,27,,1.6,
2,7,E_pellita,432,28,,0.9,
2,7,E_pellita,432,29,,1.5,
2,7,E_pellita,432,30,,2,
2,7,E_pellita,432,31,,1.6,
2,7,E_pellita,432,32,,1.1,14
2,7,E_pellita,432,33,,1.6,
2,7,E_pellita,432,34,,1.3,
2,7,E_pellita,432,35,,1.4,
2,7,E_pellita,432,36,,1.5,
2,7,E_pellita,432,37,,1.3,
2,7,E_pellita,432,38,,1.35,
2,7,E_pellita,432,39,,1.6,
2,7,E_pellita,432,40,,1.75,
2,7,E_pellita,432,41,,1.5,
2,7,E_pellita,432,42,,1.65,
2,7,E_pellita,432,43,,1.7,
2,7,E_pellita,432,44,,1.2,
2,7,E_pellita,432,45,,1.7,
2,7,E_pellita,432,46,,1.8,
2,7,E_pellita,432,47,,1.2,
2,7,E_pellita,432,48,,1.45,
2,7,E_pellita,432,49,,1.3,
2,7,E_pellita,432,50,,1.15,
2,7,E_pellita,432,51,,1.7,
2,7,E_pellita,432,52,,1.8,
2,7,E_pellita,432,53,,0.5,4
2,7,E_pellita,432,54,,1.25,
2,7,E_pellita,432,55,,1.2,
2,7,E_pellita,432,56,,1.7,
2,7,E_pellita,432,57,,1.4,
2,7,E_pellita,432,58,,1.3,
2,7,E_pellita,432,59,,1.3,
2,7,E_pellita,432,60,,1.5,
2,7,E_pellita,432,61,,1.1,
2,7,E_pellita,432,62,,1.3,
2,7,E_pellita,432,63,,1.4,
2,7,E_pellita,432,64,,1.55,
2,7,E_pellita,432,65,,1.3,
2,7,E_pellita,432,66,,1.4,
2,7,E_pellita,432,67,,1.45,
2,7,E_pellita,432,68,,1.2,
2,7,E_pellita,432,69,,1.3,
2,7,E_pellita,432,70,,1.4,
2,7,E_pellita,432,71,,1.2,
2,7,E_pellita,432,72,,1.1,
2,7,E_propinqua,432,1,,1.9,
2,7,E_propinqua,432,2,,1.5,
2,7,E_propinqua,432,3,,1.8,
2,7,E_propinqua,432,4,,1.2,
2,7,E_propinqua,432,5,,1.5,
2,7,E_propinqua,432,6,,1.5,
2,7,E_propinqua,432,7,,1.55,
2,7,E_propinqua,432,8,,1.15,
2,7,E_propinqua,432,9,,1.25,
2,7,E_propinqua,432,10,,1.25,
2,7,E_propinqua,432,11,,1.35,
2,7,E_propinqua,432,12,,1.1,
2,7,E_propinqua,432,13,,1.5,
2,7,E_propinqua,432,14,,1.35,
2,7,E_propinqua,432,15,,0.9,
2,7,E_propinqua,432,16,,0.85,
2,7,E_propinqua,432,17,,1.8,
2,7,E_propinqua,432,18,,1.3,
2,7,E_propinqua,432,19,,0.5,
2,7,E_propinqua,432,20,,1.2,
2,7,E_propinqua,432,21,,1.35,
2,7,E_propinqua,432,22,,1.1,
2,7,E_propinqua,432,23,,1.2,
2,7,E_propinqua,432,24,,1,
2,7,E_propinqua,432,25,,0.8,
2,7,E_propinqua,432,26,,1,
2,7,E_propinqua,432,27,,1.7,
2,7,E_propinqua,432,28,,1,
2,7,E_propinqua,432,29,,1.85,
2,7,E_propinqua,432,30,,0.7,
2,7,E_propinqua,432,31,,1.15,
2,7,E_propinqua,432,32,,1.6,
2,7,E_propinqua,432,33,,0.75,
2,7,E_propinqua,432,34,,1.1,
2,7,E_propinqua,432,35,,1.2,
2,7,E_propinqua,432,36,,1.4,
2,7,E_propinqua,432,37,,0.8,
2,7,E_propinqua,432,38,,1.1,
2,7,E_propinqua,432,39,,1.1,
2,7,E_propinqua,432,40,,0.85,
2,7,E_propinqua,432,41,,1.1,
2,7,E_propinqua,432,42,,1.3,
2,7,E_propinqua,432,43,,1.1,
2,7,E_propinqua,432,44,,1.7,
2,7,E_propinqua,432,45,,0.8,
2,7,E_propinqua,432,46,,1.1,
2,7,E_propinqua,432,47,,1.15,
2,7,E_propinqua,432,48,,1.2,
2,7,E_propinqua,432,49,,0.95,
2,7,E_propinqua,432,50,,1.1,
2,7,E_propinqua,432,51,,0.7,
2,7,E_propinqua,432,52,,0.6,
2,7,E_propinqua,432,53,,0.7,
2,7,E_propinqua,432,54,,0.8,
2,7,E_propinqua,432,55,,1.4,
2,7,E_propinqua,432,56,,0.8,
2,7,E_propinqua,432,57,,1.4,
2,7,E_propinqua,432,58,,0.8,
2,7,E_propinqua,432,59,,0.8,
2,7,E_propinqua,432,60,,1.6,
2,7,E_propinqua,432,61,,1.1,
2,7,E_propinqua,432,62,,1.65,
2,7,E_propinqua,432,63,,0.9,
2,7,E_propinqua,432,64,,1.1,
2,7,E_propinqua,432,65,,1.1,
2,7,E_propinqua,432,66,,1.6,
2,7,E_propinqua,432,67,,0.85,
2,7,E_propinqua,432,68,,1.1,
2,7,E_propinqua,432,69,,,3
2,7,E_propinqua,432,70,,1.1,
2,7,E_propinqua,432,71,,0.85,
2,7,E_propinqua,432,72,,1.4,
2,7,E_saligna,432,1,,1,
2,7,E_saligna,432,2,,1.2,
2,7,E_saligna,432,3,,1.1,
2,7,E_saligna,432,4,,1.3,
2,7,E_saligna,432,5,,1.35,
2,7,E_saligna,432,6,,1.1,
2,7,E_saligna,432,7,,1.2,
2,7,E_saligna,432,8,,1.2,
2,7,E_saligna,432,9,,1.4,
2,7,E_saligna,432,10,,0.6,
2,7,E_saligna,432,11,,1.2,
2,7,E_saligna,432,12,,1.3,
2,7,E_saligna,432,13,,1.1,
2,7,E_saligna,432,14,,1,
2,7,E_saligna,432,15,,1.4,
2,7,E_saligna,432,16,,1,
2,7,E_saligna,432,17,,1.1,
2,7,E_saligna,432,18,,1,
2,7,E_saligna,432,19,,1.1,
2,7,E_saligna,432,20,,0.9,
2,7,E_saligna,432,21,,0.7,
2,7,E_saligna,432,22,,1,
2,7,E_saligna,432,23,,1.1,
2,7,E_saligna,432,24,,1,
2,7,E_saligna,432,25,,1,
2,7,E_saligna,432,26,,1.4,
2,7,E_saligna,432,27,,1.3,
2,7,E_saligna,432,28,,1.6,
2,7,E_saligna,432,29,,1.3,
2,7,E_saligna,432,30,,1.45,
2,7,E_saligna,432,31,,0.9,
2,7,E_saligna,432,32,,1.2,
2,7,E_saligna,432,33,,1.05,
2,7,E_saligna,432,34,,1.4,
2,7,E_saligna,432,35,,1.1,
2,7,E_saligna,432,36,,1,
2,7,E_saligna,432,37,,0.9,
2,7,E_saligna,432,38,,1.7,
2,7,E_saligna,432,39,,1.65,
2,7,E_saligna,432,40,,1.15,
2,7,E_saligna,432,41,,1.1,
2,7,E_saligna,432,42,,1.1,
2,7,E_saligna,432,43,,1.1,
2,7,E_saligna,432,44,,1.1,
2,7,E_saligna,432,45,,1.45,
2,7,E_saligna,432,46,,1.3,
2,7,E_saligna,432,47,,1,
2,7,E_saligna,432,48,,1,
2,7,E_saligna,432,49,,0.9,
2,7,E_saligna,432,50,,1.3,
2,7,E_saligna,432,51,,1.2,
2,7,E_saligna,432,52,,1.1,
2,7,E_saligna,432,53,,1.2,
2,7,E_saligna,432,54,,1.35,
2,7,E_saligna,432,55,,1.3,
2,7,E_saligna,432,56,,0.9,
2,7,E_saligna,432,57,,1,
2,7,E_saligna,432,58,,1.55,
2,7,E_saligna,432,59,,1.1,
2,7,E_saligna,432,60,,1.3,
2,7,E_saligna,432,61,,1,
2,7,E_saligna,432,62,,1.4,
2,7,E_saligna,432,63,,0.9,
2,7,E_saligna,432,64,,1.2,
2,7,E_saligna,432,65,,1,
2,7,E_saligna,432,66,,1.05,
2,7,E_saligna,432,67,,1.3,
2,7,E_saligna,432,68,,1,
2,7,E_saligna,432,69,,1.15,
2,7,E_saligna,432,70,,1.3,
2,7,E_saligna,432,71,,1.2,
2,7,E_saligna,432,72,,1.1,
2,7,E_tereticornis,432,1,,1.9,
2,7,E_tereticornis,432,2,,1.4,
2,7,E_tereticornis,432,3,,1.45,
2,7,E_tereticornis,432,4,,1.3,
2,7,E_tereticornis,432,5,,1.8,
2,7,E_tereticornis,432,6,,1.4,
2,7,E_tereticornis,432,7,,1.4,
2,7,E_tereticornis,432,8,,2.25,
2,7,E_tereticornis,432,9,,0.6,
2,7,E_tereticornis,432,10,,1,
2,7,E_tereticornis,432,11,,1.1,
2,7,E_tereticornis,432,12,,1.5,
2,7,E_tereticornis,432,13,,1.75,
2,7,E_tereticornis,432,14,,1.1,
2,7,E_tereticornis,432,15,,1.7,
2,7,E_tereticornis,432,16,,1.7,
2,7,E_tereticornis,432,17,,2.3,
2,7,E_tereticornis,432,18,,1.5,
2,7,E_tereticornis,432,19,,1.95,
2,7,E_tereticornis,432,20,,1.9,
2,7,E_tereticornis,432,21,,1.9,
2,7,E_tereticornis,432,22,,1.6,
2,7,E_tereticornis,432,23,,1.4,
2,7,E_tereticornis,432,24,,1.6,
2,7,E_tereticornis,432,25,,1.75,
2,7,E_tereticornis,432,26,,1.25,
2,7,E_tereticornis,432,27,,1.35,
2,7,E_tereticornis,432,28,,1.5,
2,7,E_tereticornis,432,29,,1.6,
2,7,E_tereticornis,432,30,,1.3,
2,7,E_tereticornis,432,31,,1.5,
2,7,E_tereticornis,432,32,,1.45,
2,7,E_tereticornis,432,33,,1.6,
2,7,E_tereticornis,432,34,,1.65,
2,7,E_tereticornis,432,35,,1.65,
2,7,E_tereticornis,432,36,,2.45,
2,7,E_tereticornis,432,37,,1.3,
2,7,E_tereticornis,432,38,,1.1,
2,7,E_tereticornis,432,39,,1.6,
2,7,E_tereticornis,432,40,,1.85,
2,7,E_tereticornis,432,41,,1.1,
2,7,E_tereticornis,432,42,,1.55,
2,7,E_tereticornis,432,43,,2.1,
2,7,E_tereticornis,432,44,,1.85,
2,7,E_tereticornis,432,45,,1.45,
2,7,E_tereticornis,432,46,,1.7,
2,7,E_tereticornis,432,47,,1.2,
2,7,E_tereticornis,432,48,,1.7,
2,7,E_tereticornis,432,49,,1.65,
2,7,E_tereticornis,432,50,,1.3,
2,7,E_tereticornis,432,51,,1.8,
2,7,E_tereticornis,432,52,,1.75,
2,7,E_tereticornis,432,53,,1.2,
2,7,E_tereticornis,432,54,,1.5,
2,7,E_tereticornis,432,55,,1.9,
2,7,E_tereticornis,432,56,,1.6,
2,7,E_tereticornis,432,57,,1.6,
2,7,E_tereticornis,432,58,,1.25,
2,7,E_tereticornis,432,59,,1.75,
2,7,E_tereticornis,432,60,,1.45,
2,7,E_tereticornis,432,61,,1,
2,7,E_tereticornis,432,62,,1.6,
2,7,E_tereticornis,432,63,,1.8,
2,7,E_tereticornis,432,64,,1.8,
2,7,E_tereticornis,432,65,,1.75,
2,7,E_tereticornis,432,66,,1.85,
2,7,E_tereticornis,432,67,,1.6,
2,7,E_tereticornis,432,68,,1.65,
2,7,E_tereticornis,432,69,,1.2,
2,7,E_tereticornis,432,70,,1.45,
2,7,E_tereticornis,432,71,,1.4,
2,7,E_tereticornis,432,72,,1.65,
2,7,E_urophylla_grandis,432,1,,1.6,
2,7,E_urophylla_grandis,432,2,,1.2,
2,7,E_urophylla_grandis,432,3,,1,
2,7,E_urophylla_grandis,432,4,,1,
2,7,E_urophylla_grandis,432,5,,1.1,
2,7,E_urophylla_grandis,432,6,,1.15,
2,7,E_urophylla_grandis,432,7,,1.4,
2,7,E_urophylla_grandis,432,8,,1,
2,7,E_urophylla_grandis,432,9,,1.1,
2,7,E_urophylla_grandis,432,10,,1.25,
2,7,E_urophylla_grandis,432,11,,0.9,
2,7,E_urophylla_grandis,432,12,,1.3,
2,7,E_urophylla_grandis,432,13,,1.1,
2,7,E_urophylla_grandis,432,14,,1,
2,7,E_urophylla_grandis,432,15,,1.1,
2,7,E_urophylla_grandis,432,16,,1.1,
2,7,E_urophylla_grandis,432,17,,1.1,
2,7,E_urophylla_grandis,432,18,,0.9,
2,7,E_urophylla_grandis,432,19,,0.95,
2,7,E_urophylla_grandis,432,20,,1.1,
2,7,E_urophylla_grandis,432,21,,0.95,
2,7,E_urophylla_grandis,432,22,,1.1,
2,7,E_urophylla_grandis,432,23,,1.2,
2,7,E_urophylla_grandis,432,24,,1.05,
2,7,E_urophylla_grandis,432,25,,1.3,
2,7,E_urophylla_grandis,432,26,,1.3,
2,7,E_urophylla_grandis,432,27,,1.35,
2,7,E_urophylla_grandis,432,28,,0.95,
2,7,E_urophylla_grandis,432,29,,1,
2,7,E_urophylla_grandis,432,30,,1.1,
2,7,E_urophylla_grandis,432,31,,1.2,
2,7,E_urophylla_grandis,432,32,,1.45,
2,7,E_urophylla_grandis,432,33,,0.65,
2,7,E_urophylla_grandis,432,34,,1.3,
2,7,E_urophylla_grandis,432,35,,1.5,
2,7,E_urophylla_grandis,432,36,,1.3,
2,7,E_urophylla_grandis,432,37,,0.8,
2,7,E_urophylla_grandis,432,38,,1.3,
2,7,E_urophylla_grandis,432,39,,1.15,
2,7,E_urophylla_grandis,432,40,,1.1,
2,7,E_urophylla_grandis,432,41,,1,
2,7,E_urophylla_grandis,432,42,,1.3,
2,7,E_urophylla_grandis,432,43,,1.5,
2,7,E_urophylla_grandis,432,44,,1.3,
2,7,E_urophylla_grandis,432,45,,1.05,
2,7,E_urophylla_grandis,432,46,,1.2,
2,7,E_urophylla_grandis,432,47,,1.45,
2,7,E_urophylla_grandis,432,48,,1.2,
2,7,E_urophylla_grandis,432,49,,1.35,
2,7,E_urophylla_grandis,432,50,,0.9,
2,7,E_urophylla_grandis,432,51,,1.1,
2,7,E_urophylla_grandis,432,52,,1.1,
2,7,E_urophylla_grandis,432,53,,0.95,
2,7,E_urophylla_grandis,432,54,,1.2,
2,7,E_urophylla_grandis,432,55,,1.4,
2,7,E_urophylla_grandis,432,56,,1.15,
2,7,E_urophylla_grandis,432,57,,1.05,
2,7,E_urophylla_grandis,432,58,,1.4,
2,7,E_urophylla_grandis,432,59,,1.1,
2,7,E_urophylla_grandis,432,60,,1.3,
2,7,E_urophylla_grandis,432,61,,1.5,
2,7,E_urophylla_grandis,432,62,,1,
2,7,E_urophylla_grandis,432,63,,0.9,
2,7,E_urophylla_grandis,432,64,,1.3,
2,7,E_urophylla_grandis,432,65,,1.1,
2,7,E_urophylla_grandis,432,66,,1.35,
2,7,E_urophylla_grandis,432,67,,1.4,
2,7,E_urophylla_grandis,432,68,,1.7,
2,7,E_urophylla_grandis,432,69,,1.1,
2,7,E_urophylla_grandis,432,70,,1.1,
2,7,E_urophylla_grandis,432,71,,1.55,
2,7,E_urophylla_grandis,432,72,,1.35,
2,7,E_urophylla,432,1,,1.7,
2,7,E_urophylla,432,2,,2,
2,7,E_urophylla,432,3,,1.7,
2,7,E_urophylla,432,4,,1.85,
2,7,E_urophylla,432,5,,24,
2,7,E_urophylla,432,6,,2,
2,7,E_urophylla,432,7,,2.25,
2,7,E_urophylla,432,8,,1.9,
2,7,E_urophylla,432,9,,2.25,
2,7,E_urophylla,432,10,,1.8,
2,7,E_urophylla,432,11,,1.5,
2,7,E_urophylla,432,12,,1.9,
2,7,E_urophylla,432,13,,1.8,
2,7,E_urophylla,432,14,,1.7,
2,7,E_urophylla,432,15,,0.9,
2,7,E_urophylla,432,16,,2.1,
2,7,E_urophylla,432,17,,1.4,
2,7,E_urophylla,432,18,,2.25,
2,7,E_urophylla,432,19,,1.4,
2,7,E_urophylla,432,20,,1.6,
2,7,E_urophylla,432,21,,1.65,
2,7,E_urophylla,432,22,,1.7,
2,7,E_urophylla,432,23,,2,
2,7,E_urophylla,432,24,,2,
2,7,E_urophylla,432,25,,2.1,
2,7,E_urophylla,432,26,,1.75,
2,7,E_urophylla,432,27,,1.7,
2,7,E_urophylla,432,28,,1.65,
2,7,E_urophylla,432,29,,2,
2,7,E_urophylla,432,30,,,3
2,7,E_urophylla,432,31,,2,
2,7,E_urophylla,432,32,,1.2,
2,7,E_urophylla,432,33,,0.9,
2,7,E_urophylla,432,34,,2.05,
2,7,E_urophylla,432,35,,1.85,
2,7,E_urophylla,432,36,,2,
2,7,E_urophylla,432,37,,2.2,
2,7,E_urophylla,432,38,,1.8,
2,7,E_urophylla,432,39,,2.15,
2,7,E_urophylla,432,40,,1.5,
2,7,E_urophylla,432,41,,1.95,
2,7,E_urophylla,432,42,,1.7,
2,7,E_urophylla,432,43,,2,
2,7,E_urophylla,432,44,,0.85,
2,7,E_urophylla,432,45,,1.75,
2,7,E_urophylla,432,46,,1.95,
2,7,E_urophylla,432,47,,2.2,
2,7,E_urophylla,432,48,,1.6,
2,7,E_urophylla,432,49,,2.1,
2,7,E_urophylla,432,50,,1.65,
2,7,E_urophylla,432,51,,,3
2,7,E_urophylla,432,52,,1.6,
2,7,E_urophylla,432,53,,1.3,
2,7,E_urophylla,432,54,,2,
2,7,E_urophylla,432,55,,2.25,
2,7,E_urophylla,432,56,,1.8,
2,7,E_urophylla,432,57,,1.45,
2,7,E_urophylla,432,58,,1.85,
2,7,E_urophylla,432,59,,2.45,
2,7,E_urophylla,432,60,,2.05,
2,7,E_urophylla,432,61,,2.1,
2,7,E_urophylla,432,62,,1.75,
2,7,E_urophylla,432,63,,1.45,
2,7,E_urophylla,432,64,,1.8,
2,7,E_urophylla,432,65,,1.9,
2,7,E_urophylla,432,66,,1.7,
2,7,E_urophylla,432,67,,2.2,
2,7,E_urophylla,432,68,,2.25,
2,7,E_urophylla,432,69,,1.7,
2,7,E_urophylla,432,70,,2.2,
2,7,E_urophylla,432,71,,1.5,
2,7,E_urophylla,432,72,,1.6,
2,7,E_amaldulensis,432,1,,2,
2,7,E_amaldulensis,432,2,,1.6,
2,7,E_amaldulensis,432,3,,1.85,
2,7,E_amaldulensis,432,4,,2.05,
2,7,E_amaldulensis,432,5,,1.65,
2,7,E_amaldulensis,432,6,,1.9,
2,7,E_amaldulensis,432,7,,2,
2,7,E_amaldulensis,432,8,,1.8,
2,7,E_amaldulensis,432,9,,1.8,
2,7,E_amaldulensis,432,10,,2,
2,7,E_amaldulensis,432,11,,1.8,
2,7,E_amaldulensis,432,12,,2.2,
